CÓDIGO DEPARTAMENTO,DEPARTAMENTO,PROVINCIA,CÓDIGO MUNICIPIO,MUNICIPIO,CODIGO DANE INSTITUCION EDUCATIVA,NOMBRE INSTITUCION EDUCATIVA,CODIGO DANE SEDE,NOMBRE SEDE EDUCATIVA,ZONA,PROYECTOS DE CONECTIVIDAD 2024,OPERADOR,ESTADO,MEDIO DE ENLACE,ANCHO DE BANDA DE SUBIDA (MB),ANCHO DE BANDA DESCARGA (MB),FINALIZACIÓN DEL CONTRATO,LATITUD,LONGITUD
15,BOYACÁ,CENTRO,"15,232",CHÍQUIZA,"215,232,000,020",I.E. TECNICA EL CERRO,"215,232,000,062",ESC LLANO GRANDE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.631929,-73.409202
15,BOYACÁ,CENTRO,"15,232",CHÍQUIZA,"215,232,000,135",I.E. TECNICA SAN PEDRO DE IGUAQUE,"215,232,000,127",ESC PATIECITOS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.75,15,12/01/2032 12:00:00 AM,5.641633539,-73.45028654
15,BOYACÁ,CENTRO,"15,232",CHÍQUIZA,"215,232,000,135",I.E. TECNICA SAN PEDRO DE IGUAQUE,"215,232,000,186",ESC RONDON,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.650833,-73.483056
15,BOYACÁ,CENTRO,"15,232",CHÍQUIZA,"215,232,000,020",I.E. TECNICA EL CERRO,"215,232,000,054",ESC RURAL RILKA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.633628,-73.424551
15,BOYACÁ,CENTRO,"15,232",CHÍQUIZA,"215,232,000,020",I.E. TECNICA EL CERRO,"215,232,000,101",ESC VERGARA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.684999216,-73.38408994
15,BOYACÁ,CENTRO,"15,232",CHÍQUIZA,"215,232,000,135",I.E. TECNICA SAN PEDRO DE IGUAQUE,"215,232,000,143",ESC VILLA ROSITA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.58495564,-73.49445696
15,BOYACÁ,GUTIÉRREZ,"15,180",CHISCAS,"215,180,000,174",I.E. JAIME RUIZ CARRILLO,"215,180,000,212",ESC EL LIMON,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.516457346,-72.52621045
15,BOYACÁ,GUTIÉRREZ,"15,180",CHISCAS,"215,180,000,034",I.E. LAS MERCEDES,"215,180,000,077",ESC LA MESETA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.551389,-72.446944
15,BOYACÁ,GUTIÉRREZ,"15,180",CHISCAS,"215,180,000,051",I.E. LAS CAÑAS,"215,180,000,361",ESC LA PERLA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.573923,-72.491416
15,BOYACÁ,GUTIÉRREZ,"15,180",CHISCAS,"215,180,000,051",I.E. LAS CAÑAS,"215,180,000,085",ESC RINCONCITOS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.613333,-72.474167
15,BOYACÁ,GUTIÉRREZ,"15,180",CHISCAS,"215,180,000,174",I.E. JAIME RUIZ CARRILLO,"215,180,000,174",I.E. JAIME RUIZ CARRILLO - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.75,15,12/01/2032 12:00:00 AM,6.537858432,-72.52888582
15,BOYACÁ,GUTIÉRREZ,"15,180",CHISCAS,"215,180,000,051",I.E. LAS CAÑAS,"215,180,000,051",I.E. LAS CAÑAS - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.75,15,12/01/2032 12:00:00 AM,6.603333,-72.484167
15,BOYACÁ,GUTIÉRREZ,"15,180",CHISCAS,"215,180,000,034",I.E. LAS MERCEDES,"215,180,000,034",I.E. LAS MERCEDES - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.75,15,12/01/2032 12:00:00 AM,6.576048781,-72.46910186
15,BOYACÁ,VALDERRAMA,"15,183",CHITA,"115,183,000,391",I.E. JOSE MARIA POTIER,"215,183,000,230",SEDE CHIPA BETEL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.176715803,-72.49498527
15,BOYACÁ,VALDERRAMA,"15,183",CHITA,"115,183,000,391",I.E. JOSE MARIA POTIER,"215,183,000,281",SEDE DIMIZA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.175772,-72.487152
15,BOYACÁ,VALDERRAMA,"15,183",CHITA,"115,183,000,391",I.E. JOSE MARIA POTIER,"215,183,000,647",SEDE EL HELECHAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.169167,-72.494167
15,BOYACÁ,VALDERRAMA,"15,183",CHITA,"115,183,000,391",I.E. JOSE MARIA POTIER,"215,183,000,132",SEDE EL MORTIÑAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.151389,-72.427222
15,BOYACÁ,VALDERRAMA,"15,183",CHITA,"215,183,000,337",I.E. JESUS EMILIO JARAMILLO MONSALVE,"215,183,000,167",SEDE EL RESGUARDO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.16333,-72.48606
15,BOYACÁ,VALDERRAMA,"15,183",CHITA,"115,183,000,391",I.E. JOSE MARIA POTIER,"215,183,000,485",SEDE LA FLORESTA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.92,-72.389167
15,BOYACÁ,VALDERRAMA,"15,183",CHITA,"115,183,000,391",I.E. JOSE MARIA POTIER,"215,183,000,566",SEDE LA FLORESTA UNO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.939722,-72.4275
15,BOYACÁ,VALDERRAMA,"15,183",CHITA,"115,183,000,391",I.E. JOSE MARIA POTIER,"215,183,000,434",SEDE PARROQUITA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.189945606,-72.47061959
15,BOYACÁ,VALDERRAMA,"15,183",CHITA,"115,183,000,391",I.E. JOSE MARIA POTIER,"215,183,000,302",SEDE QUICHOVA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.241437142,-72.49745991
15,BOYACÁ,VALDERRAMA,"15,183",CHITA,"115,183,000,391",I.E. JOSE MARIA POTIER,"215,183,000,272",SEDE VICHACUCA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.169716,-72.480152
15,BOYACÁ,VALDERRAMA,"15,183",CHITA,"115,183,000,022",I.E. NORMAL SUPERIOR SAGRADO CORAZON,"215,183,000,493",ESC BUENAVISTA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.201842911,-72.46700281
15,BOYACÁ,VALDERRAMA,"15,183",CHITA,"115,183,000,022",I.E. NORMAL SUPERIOR SAGRADO CORAZON,"215,183,000,388",ESC CANOAS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.148611,-72.480556
15,BOYACÁ,VALDERRAMA,"15,183",CHITA,"115,183,000,022",I.E. NORMAL SUPERIOR SAGRADO CORAZON,"215,183,000,175",ESC LA CALDERA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.157222,-72.472222
15,BOYACÁ,VALDERRAMA,"15,183",CHITA,"115,183,000,022",I.E. NORMAL SUPERIOR SAGRADO CORAZON,"215,183,000,213",ESC LA FERREIRA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.2075,-72.5225
15,BOYACÁ,VALDERRAMA,"15,183",CHITA,"115,183,000,022",I.E. NORMAL SUPERIOR SAGRADO CORAZON,"215,183,000,329",ESC LA PLAYA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.186389,-72.4725
15,BOYACÁ,VALDERRAMA,"15,183",CHITA,"115,183,000,022",I.E. NORMAL SUPERIOR SAGRADO CORAZON,"215,183,000,612",ESC PALONEGRO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.9475,-72.432778
15,BOYACÁ,VALDERRAMA,"15,183",CHITA,"215,183,000,060",I.E. EL MORAL,"215,183,000,060",I.E. EL MORAL - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,4.5,18,12/01/2032 12:00:00 AM,5.954448251,-72.37046283
15,BOYACÁ,VALDERRAMA,"15,183",CHITA,"215,183,000,060",I.E. EL MORAL,"215,183,000,582",SEDE  LA CHORRERA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.151111,-72.481667
15,BOYACÁ,VALDERRAMA,"15,183",CHITA,"215,183,000,060",I.E. EL MORAL,"215,183,000,558",SEDE EL PUERTO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.07011355,-72.51632934
15,BOYACÁ,RICAURTE,"15,185",CHITARAQUE,"315,185,000,169",I.E. SAN PEDRO CLAVER,"215,185,000,041",ESC CAPITA Y VILLABONA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.039222728,-73.407548
15,BOYACÁ,RICAURTE,"15,185",CHITARAQUE,"315,185,000,169",I.E. SAN PEDRO CLAVER,"215,185,000,067",ESC GUAMOS Y LADERAS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.996926,-73.400178
15,BOYACÁ,RICAURTE,"15,185",CHITARAQUE,"315,185,000,169",I.E. SAN PEDRO CLAVER,"215,185,000,075",ESC MOTAVITA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.75,15,12/01/2032 12:00:00 AM,5.971872646,-73.43128008
15,BOYACÁ,RICAURTE,"15,185",CHITARAQUE,"315,185,000,169",I.E. SAN PEDRO CLAVER,"215,185,000,083",ESC PALMICHAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.005388,-73.43391
15,BOYACÁ,RICAURTE,"15,185",CHITARAQUE,"315,185,000,169",I.E. SAN PEDRO CLAVER,"215,185,000,113",ESC SANTO DOMINGO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.970482,-73.45754
15,BOYACÁ,RICAURTE,"15,185",CHITARAQUE,"315,185,000,169",I.E. SAN PEDRO CLAVER,"215,185,000,121",ESC TUME CHICO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.012815,-73.467596
15,BOYACÁ,CENTRO,"15,187",CHIVATÁ,"315,187,000,069",I.E. AGROPECUARIO,"215,187,000,056",ESC EL MORAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.532365715,-73.28473186
15,BOYACÁ,CENTRO,"15,187",CHIVATÁ,"315,187,000,069",I.E. AGROPECUARIO,"215,187,000,013",ESC PONTEZUELAS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.611095,-73.238564
15,BOYACÁ,CENTRO,"15,187",CHIVATÁ,"315,187,000,069",I.E. AGROPECUARIO,"215,187,000,081",ESC RICAYA NORTE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.566056503,-73.29008564
15,BOYACÁ,CENTRO,"15,187",CHIVATÁ,"315,187,000,069",I.E. AGROPECUARIO,"215,187,000,048",ESC RICAYA SUR,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.549269406,-73.29881827
15,BOYACÁ,ORIENTE,"15,236",CHIVOR,"115,022,000,260",I.E. TECNICO AGROPECUARIO LA ESMERALDA,"215,022,000,281",ESC EL PINO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,4.88428404,-73.38601522
15,BOYACÁ,ORIENTE,"15,236",CHIVOR,"115,022,000,260",I.E. TECNICO AGROPECUARIO LA ESMERALDA,"215,022,000,043",ESC EL SINAI,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,4.857521052,-73.36064422
15,BOYACÁ,ORIENTE,"15,236",CHIVOR,"115,022,000,260",I.E. TECNICO AGROPECUARIO LA ESMERALDA,"215,022,000,213",ESC SAN FRANCISCO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,4.863689805,-73.36508786
15,BOYACÁ,ORIENTE,"15,236",CHIVOR,"115,022,000,260",I.E. TECNICO AGROPECUARIO LA ESMERALDA,"215,022,000,272",ESC SAN MARTIN,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,4.900032503,-73.36244309
15,BOYACÁ,MÁRQUEZ,"15,189",CIÉNEGA,"115,189,000,148",I.E. TECNICA JOSE CAYETANO VASQUEZ,"215,189,000,126",COL EDUC BAS CEBADAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,4.5,18,12/01/2032 12:00:00 AM,5.382778,-73.308889
15,BOYACÁ,MÁRQUEZ,"15,189",CIÉNEGA,"115,189,000,148",I.E. TECNICA JOSE CAYETANO VASQUEZ,"215,189,000,088",ESC TAPIAS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.373352,-73.306397
15,BOYACÁ,MÁRQUEZ,"15,189",CIÉNEGA,"115,189,000,148",I.E. TECNICA JOSE CAYETANO VASQUEZ,"215,189,000,096",SEDE SAN VICENTE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.410184,-73.270217
15,BOYACÁ,CENTRO,"15,204",CÓMBITA,"215,204,000,294",I.E. SAN FRANCISCO,"215,204,000,081",ESC EL CARMEN,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.75,15,12/01/2032 12:00:00 AM,5.696662134,-73.27634515
15,BOYACÁ,CENTRO,"15,204",CÓMBITA,"115,204,000,176",I.E. INTEGRADO,"215,204,000,146",ESC EL ROBLE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.662445484,-73.34463568
15,BOYACÁ,CENTRO,"15,204",CÓMBITA,"115,204,000,176",I.E. INTEGRADO,"215,204,000,201",ESC LA CONCEPCION,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.661038,-73.291591
15,BOYACÁ,CENTRO,"15,204",CÓMBITA,"115,204,000,176",I.E. INTEGRADO,"215,204,000,243",ESC LA ESPERANZA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.628122,-73.30398
15,BOYACÁ,CENTRO,"15,204",CÓMBITA,"215,204,000,278",I.E. SANTA BARBARA,"215,204,000,260",ESC LA PLAYA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.69464,-73.34794
15,BOYACÁ,CENTRO,"15,204",CÓMBITA,"215,204,000,294",I.E. SAN FRANCISCO,"215,204,000,073",ESC LAS MERCEDES,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.75,15,12/01/2032 12:00:00 AM,5.69625751,-73.31010883
15,BOYACÁ,CENTRO,"15,204",CÓMBITA,"215,204,000,278",I.E. SANTA BARBARA,"215,204,000,111",ESC PIEDRA BLANCA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.730928,-73.35462
15,BOYACÁ,CENTRO,"15,204",CÓMBITA,"215,204,000,294",I.E. SAN FRANCISCO,"215,204,000,103",ESC SAN FRANCISCO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.680529388,-73.2995211
15,BOYACÁ,CENTRO,"15,204",CÓMBITA,"215,204,000,294",I.E. SAN FRANCISCO,"215,204,000,031",ESC SAN ISIDRO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.75,15,12/01/2032 12:00:00 AM,5.64621756,-73.30732573
15,BOYACÁ,CENTRO,"15,204",CÓMBITA,"215,204,000,294",I.E. SAN FRANCISCO,"215,204,000,057",ESC SAN MARTIN,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.671392258,-73.28181791
15,BOYACÁ,CENTRO,"15,204",CÓMBITA,"115,204,000,176",I.E. INTEGRADO,"215,204,000,049",ESC SAN RAFAEL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.75,15,12/01/2032 12:00:00 AM,5.66358644,-73.3393601
15,BOYACÁ,CENTRO,"15,204",CÓMBITA,"215,204,000,278",I.E. SANTA BARBARA,"215,204,000,332",ESC SANTA BARBARA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.75,15,12/01/2032 12:00:00 AM,5.71436,-73.33197
15,BOYACÁ,CENTRO,"15,204",CÓMBITA,"215,204,000,405",INSTITUCION EDUCATIVA JUAN XXIII,"215,204,000,405",INSTITUCION EDUCATIVA JUAN XXIII,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,,
15,BOYACÁ,OCCIDENTE,"15,212",COPER,"115,212,000,266",I.E. JUANA CAPORAL,"215,212,000,414",ESC SAN RAFAEL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.525387588,-74.00649878
15,BOYACÁ,OCCIDENTE,"15,212",COPER,"115,212,000,266",I.E. JUANA CAPORAL,"215,212,000,155",ESC SANTA ROSA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.451933627,-74.0209897
15,BOYACÁ,TUNDAMA,"15,215",CORRALES,"315,215,000,029",I.E. TECNICA JUAN JOSE SAMANIEGO,"215,215,000,032",ESC EL BUJIO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,5.812517629,-72.83421905
15,BOYACÁ,NORTE,"15,218",COVARACHÍA,"115,218,000,209",I.E. SAN LUIS BELTRAN,"215,218,000,157",ESC ANTONIO NARIÑO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.471685,-72.718905
15,BOYACÁ,NORTE,"15,218",COVARACHÍA,"115,218,000,209",I.E. SAN LUIS BELTRAN,"215,218,000,114",ESC CHIVASCOQUE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.523164147,-72.74381175
15,BOYACÁ,NORTE,"15,218",COVARACHÍA,"115,218,000,209",I.E. SAN LUIS BELTRAN,"215,218,000,106",ESC LA CAPILLA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.5582029,-72.79673632
15,BOYACÁ,NORTE,"15,218",COVARACHÍA,"115,218,000,209",I.E. SAN LUIS BELTRAN,"215,218,000,092",ESC LIMON DULCE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.516141048,-72.71202548
15,BOYACÁ,NORTE,"15,218",COVARACHÍA,"115,218,000,209",I.E. SAN LUIS BELTRAN,"215,218,000,076",ESC PEÑALISA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.496822204,-72.73248884
15,BOYACÁ,NORTE,"15,218",COVARACHÍA,"115,218,000,209",I.E. SAN LUIS BELTRAN,"215,218,000,041",ESC SAN LUIS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.5625277777778,-72.77025
15,BOYACÁ,GUTIÉRREZ,"15,223",CUBARÁ,"315,223,000,119",I.E. TECNICA NACIONALIZADA PABLO VI,"215,223,000,360",ESC BRISAS DEL ARAUCA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,7.005160163,-71.96956287
15,BOYACÁ,GUTIÉRREZ,"15,223",CUBARÁ,"215,223,000,076",INSTITUCION EDUCATIVA KERÁ SHIKARÁ,"215,223,000,238",ESC CAMPO ALICIA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.931396872,-71.99664113
15,BOYACÁ,GUTIÉRREZ,"15,223",CUBARÁ,"315,223,000,119",I.E. TECNICA NACIONALIZADA PABLO VI,"215,223,000,131",ESC EL BOJABA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3,12,12/01/2032 12:00:00 AM,6.965851467,-71.97960419
